2015-09-08 06:33:18.4943|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
GitHub.IO.ProcessException: fatal: Could not switch to '/components/': No such file or directory
2015-09-08 06:30:09.3839|INFO|thread: 1|CommandLineHandler|Parsing command line arguments:C:\Users\kra\AppData\Local\Apps\2.0\D661NGN3.APZ\CB3EZG16.PRY\gith..tion_317444273a93ac29_0003.0000_3d9282105f72a5d4\GitHub.exe
2015-09-08 06:30:09.3995|INFO|thread: 1|AppInstanceCommunicator|Starting up as master instance of GitHub Desktop
2015-09-08 06:30:09.7263|INFO|thread: 1|HardwareRenderingHelper|Your video card appears to support hardware rendering. If this isn't the case and you see glitches
2015-09-08 06:30:09.7263|INFO|thread: 1|HardwareRenderingHelper|set the GH_FORCE_SW_RENDERING environment variable to 1
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| #########################################
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| GitHub Desktop started. VERSION: 3.0.4.0
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| Build version: 116bf8fa8f569474f121d560a5de704b96312a36
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***************************************
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***                                 ***
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***                                 ***
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***        Have a problem?          ***
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***    Email support@github.com     ***
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***      and include this file      ***
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***                                 ***
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***                                 ***
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| ***************************************
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| OS Version: Windows NT 6.3.9600.0 amd64
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| CLR Version: 4.0.30319.42000
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| Current culture: en-US
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| Terminal Services session: no
2015-09-08 06:30:10.2658|INFO|thread: 5|StartupLogging| Location: C:\Users\kra\AppData\Local\Apps\2.0\D661NGN3.APZ\CB3EZG16.PRY\gith..tion_317444273a93ac29_0003.0000_3d9282105f72a5d4\GitHub.exe
2015-09-08 06:30:10.2825|INFO|thread: 5|StartupLogging| ActivationUri: https://github-windows.s3.amazonaws.com/GitHub.application
2015-09-08 06:30:10.3651|INFO|thread: 5|GitEnvironment|Process set up with this SSH Agent info: (null):(null)
2015-09-08 06:30:10.3651|INFO|thread: 5|GitEnvironment|PATH is C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\kra\AppData\Local\Apps\2.0\D661NGN3.APZ\CB3EZG16.PRY\gith..tion_317444273a93ac29_0003.0000_3d9282105f72a5d4;C:\Users\kra\AppData\Local\GitHub\lfs-amd64_0.5.4;C:\WINDOWS\Microsoft.NET\Framework\v4.0.30319;C:\ProgramData\Oracle\Java\javapath;c:\Program Files (x86)\AMD APP\bin\x86_64;c:\Program Files (x86)\AMD APP\bin\x86;c:\Program Files (x86)\Intel\iCLS Client\;c:\Program Files\Intel\iCLS Client\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;c:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Program Files\MATLAB\R2014b\runtime\win64;C:\Program Files\MATLAB\R2014b\bin;C:\Program Files (x86)\QuickTime\QTSystem\;C:\Program Files (x86)\Windows Live\Shared;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\Skype\Phone\;C:\Program Files (x86)\Brackets\command;C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Users\kra\AppData\Roaming\npm;C:\Program Files\nodejs\;C:\Ruby22-x64\bin;C:\Users\kra\AppData\Roaming\Dashlane\3.0.7.74559\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.2.0.75427\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.2.0.75631\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.2.2.76978\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe;C:\Users\kra\AppData\Roaming\Dashlane\3.2.6.89099\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.5.0.89717\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.5.2.91147\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\npm\;C:\Users\kra\AppData\Roaming\npm
2015-09-08 06:30:10.3853|INFO|thread: 5|StartupLogging| =====================================================
2015-09-08 06:30:10.3853|INFO|thread: 5|StartupLogging|  DIAGNOSTICS                                        |
2015-09-08 06:30:10.3853|INFO|thread: 5|StartupLogging| =====================================================
2015-09-08 06:30:10.3853|INFO|thread: 5|StartupLogging| Git Extracted: 'True:
2015-09-08 06:30:10.3853|INFO|thread: 5|StartupLogging| PortableGit Dir Exists: 'C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad'
2015-09-08 06:30:10.3853|INFO|thread: 5|StartupLogging| Git Executable Exists: 'C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe'
2015-09-08 06:30:10.3853|ERROR|thread: 5|StartupLogging| MISSING PATH!!: 'c:\Program Files (x86)\AMD APP\bin\x86'
2015-09-08 06:30:10.4009|ERROR|thread: 5|StartupLogging| MISSING PATH!!: 'C:\Program Files\Intel\WiFi\bin\'
2015-09-08 06:30:10.4009|ERROR|thread: 5|StartupLogging| MISSING PATH!!: 'C:\Program Files\Common Files\Intel\WirelessCommon\'
2015-09-08 06:30:10.4009|ERROR|thread: 5|StartupLogging| MISSING PATH!!: 'C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe'
2015-09-08 06:30:10.4009|INFO|thread: 5|StartupLogging| ----------------------------------------------------
2015-09-08 06:30:10.4009|INFO|thread: 5|StartupLogging| PATH: C:\ProgramData\Oracle\Java\javapath;c:\Program Files (x86)\AMD APP\bin\x86_64;c:\Program Files (x86)\AMD APP\bin\x86;c:\Program Files (x86)\Intel\iCLS Client\;c:\Program Files\Intel\iCLS Client\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;c:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Program Files\MATLAB\R2014b\runtime\win64;C:\Program Files\MATLAB\R2014b\bin;C:\Program Files (x86)\QuickTime\QTSystem\;C:\Program Files (x86)\Windows Live\Shared;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\Skype\Phone\;C:\Program Files (x86)\Brackets\command;C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Users\kra\AppData\Roaming\npm;C:\Program Files\nodejs\;C:\Ruby22-x64\bin;C:\Users\kra\AppData\Roaming\Dashlane\3.0.7.74559\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.2.0.75427\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.2.0.75631\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.2.2.76978\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe;C:\Users\kra\AppData\Roaming\Dashlane\3.2.6.89099\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.5.0.89717\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\Dashlane\3.5.2.91147\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components;C:\Users\kra\AppData\Roaming\npm\;C:\Users\kra\AppData\Roaming\npm
2015-09-08 06:30:10.4779|INFO|thread: 5|StartupLogger|Proxy information: (None)
2015-09-08 06:30:10.4779|INFO|thread: 5|StartupLogger|Couldn't fetch creds for proxy
2015-09-08 06:30:10.7482|INFO|thread: 1|App|Checking whether application is network deployed.
2015-09-08 06:30:11.4080|INFO|thread: 5|PortablePackageManager|Already extracted PortableGit.7z, returning 100%
2015-09-08 06:30:11.4625|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\kra\AppData\Local\Apps\2.0\D661NGN3.APZ\CB3EZG16.PRY\gith..tion_317444273a93ac29_0003.0000_3d9282105f72a5d4\7za.exe', Args: 'x -y "-oC:\Users\kra\AppData\Local\GitHub\lcvb4h3g.j1v.deleteme" "C:\Users\kra\AppData\Local\Apps\2.0\D661NGN3.APZ\CB3EZG16.PRY\gith..tion_317444273a93ac29_0003.0000_3d9282105f72a5d4\tutorial.7z"', Working Directory: 
2015-09-08 06:30:11.9959|INFO|thread: 1|ClickOnceAppIconHelper|Updating registry with our application icon 'C:\Users\kra\AppData\Local\Apps\2.0\D661NGN3.APZ\CB3EZG16.PRY\gith..tion_317444273a93ac29_0003.0000_3d9282105f72a5d4\Images\App.ico'
2015-09-08 06:30:12.2549|INFO|thread: 4|PortablePackageManager|Extracting tutorial.7z is (so far) successful
2015-09-08 06:30:12.3303|INFO|thread:14|PortablePackageManager|Extracted package successfully: tutorial.7z
2015-09-08 06:30:12.3810|INFO|thread: 5|MsysGitCertificateInstaller|Found certificate cache, loaded 162 certificates
2015-09-08 06:30:12.4474|INFO|thread: 5|MsysGitCertificateInstaller|Created certificate bundle with 224 entries
